modelId,brandId,brandName,modelName,vehicleClassCodes,status,publishable,providerLane,providerMake,providerModelFamily,providerModelYear,exactMatchReview,currentImageUrl,targetAssetPath,requestedPaintDescription,requestedAngle,requestedZoomType,requestedFileType,requestedWidth
vehicle-haval-h4,brand-haval,哈弗,H4,passenger_car,approved,true,owned_reviewed_asset,哈弗,H4,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h4.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h4.webp,white,28,relative,webp,800
vehicle-haval-h5,brand-haval,哈弗,H5,passenger_car,approved,true,owned_reviewed_asset,哈弗,H5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h5.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h5.webp,white,28,relative,webp,800
vehicle-haval-h6,brand-haval,哈弗,H6,passenger_car,approved,true,owned_reviewed_asset,哈弗,H6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h6.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h6.webp,white,28,relative,webp,800
vehicle-haval-h6-coupe,brand-haval,哈弗,H6 Coupe,passenger_car,approved,true,owned_reviewed_asset,哈弗,H6 Coupe,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h6-coupe.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h6-coupe.webp,white,28,relative,webp,800
vehicle-haval-h6s,brand-haval,哈弗,H6S,passenger_car,approved,true,owned_reviewed_asset,哈弗,H6S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h6s.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h6s.webp,white,28,relative,webp,800
vehicle-haval-h7,brand-haval,哈弗,H7,passenger_car,approved,true,owned_reviewed_asset,哈弗,H7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h7.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h7.webp,white,28,relative,webp,800
vehicle-haval-h8,brand-haval,哈弗,H8,passenger_car,approved,true,owned_reviewed_asset,哈弗,H8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h8.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h8.webp,white,28,relative,webp,800
vehicle-haval-h9,brand-haval,哈弗,H9,passenger_car,approved,true,owned_reviewed_asset,哈弗,H9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-h9.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-h9.webp,white,28,relative,webp,800
vehicle-haval-f5,brand-haval,哈弗,F5,passenger_car,approved,true,owned_reviewed_asset,哈弗,F5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-f5.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-f5.webp,white,28,relative,webp,800
vehicle-haval-f7,brand-haval,哈弗,F7,passenger_car,approved,true,owned_reviewed_asset,哈弗,F7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-f7.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-f7.webp,white,28,relative,webp,800
vehicle-haval-f7x,brand-haval,哈弗,F7x,passenger_car,approved,true,owned_reviewed_asset,哈弗,F7x,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-f7x.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-f7x.webp,white,28,relative,webp,800
vehicle-haval-m6,brand-haval,哈弗,M6,passenger_car,approved,true,owned_reviewed_asset,哈弗,M6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-m6.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-m6.webp,white,28,relative,webp,800
vehicle-haval-dagou,brand-haval,哈弗,大狗,passenger_car,approved,true,owned_reviewed_asset,哈弗,大狗,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-dagou.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-dagou.webp,white,28,relative,webp,800
vehicle-haval-dagou2,brand-haval,哈弗,二代大狗,passenger_car,approved,true,owned_reviewed_asset,哈弗,二代大狗,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-dagou2.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-dagou2.webp,white,28,relative,webp,800
vehicle-haval-chitu,brand-haval,哈弗,赤兔,passenger_car,approved,true,owned_reviewed_asset,哈弗,赤兔,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-chitu.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-chitu.webp,white,28,relative,webp,800
vehicle-haval-shenshou,brand-haval,哈弗,神兽,passenger_car,approved,true,owned_reviewed_asset,哈弗,神兽,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-shenshou.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-shenshou.webp,white,28,relative,webp,800
vehicle-haval-kugou,brand-haval,哈弗,酷狗,passenger_car,approved,true,owned_reviewed_asset,哈弗,酷狗,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-kugou.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-kugou.webp,white,28,relative,webp,800
vehicle-haval-xiaolong,brand-haval,哈弗,枭龙,passenger_car,approved,true,owned_reviewed_asset,哈弗,枭龙,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-xiaolong.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-xiaolong.webp,white,28,relative,webp,800
vehicle-haval-xiaolong-max,brand-haval,哈弗,枭龙MAX,passenger_car,approved,true,owned_reviewed_asset,哈弗,枭龙MAX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-xiaolong-max.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-xiaolong-max.webp,white,28,relative,webp,800
vehicle-haval-raptor,brand-haval,哈弗,猛龙,passenger_car,approved,true,owned_reviewed_asset,哈弗,猛龙,,passed,/assets/used-cars/owner-presentation-v2/vehicle-haval-raptor.webp,/assets/used-cars/owner-presentation-v2/vehicle-haval-raptor.webp,white,28,relative,webp,800
vehicle-wey-vv5,brand-wey,魏牌,VV5,passenger_car,approved,true,owned_reviewed_asset,魏牌,VV5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-vv5.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-vv5.webp,white,28,relative,webp,800
vehicle-wey-vv6,brand-wey,魏牌,VV6,passenger_car,approved,true,owned_reviewed_asset,魏牌,VV6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-vv6.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-vv6.webp,white,28,relative,webp,800
vehicle-wey-vv7,brand-wey,魏牌,VV7,passenger_car,approved,true,owned_reviewed_asset,魏牌,VV7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-vv7.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-vv7.webp,white,28,relative,webp,800
vehicle-wey-p8,brand-wey,魏牌,P8,passenger_car,approved,true,owned_reviewed_asset,魏牌,P8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-p8.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-p8.webp,white,28,relative,webp,800
vehicle-wey-mocha,brand-wey,魏牌,摩卡,passenger_car,approved,true,owned_reviewed_asset,魏牌,摩卡,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-mocha.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-mocha.webp,white,28,relative,webp,800
vehicle-wey-latte,brand-wey,魏牌,拿铁,passenger_car,approved,true,owned_reviewed_asset,魏牌,拿铁,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-latte.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-latte.webp,white,28,relative,webp,800
vehicle-wey-macchiato,brand-wey,魏牌,玛奇朵,passenger_car,approved,true,owned_reviewed_asset,魏牌,玛奇朵,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-macchiato.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-macchiato.webp,white,28,relative,webp,800
vehicle-wey-blue-mountain,brand-wey,魏牌,蓝山,passenger_car,approved,true,owned_reviewed_asset,魏牌,蓝山,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-blue-mountain.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-blue-mountain.webp,white,28,relative,webp,800
vehicle-wey-gaoshan,brand-wey,魏牌,高山,passenger_car,approved,true,owned_reviewed_asset,魏牌,高山,,passed,/assets/used-cars/owner-presentation-v2/vehicle-wey-gaoshan.webp,/assets/used-cars/owner-presentation-v2/vehicle-wey-gaoshan.webp,white,28,relative,webp,800
vehicle-tank-300,brand-tank,坦克,300,passenger_car,approved,true,owned_reviewed_asset,坦克,300,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tank-300.webp,/assets/used-cars/owner-presentation-v2/vehicle-tank-300.webp,white,28,relative,webp,800
vehicle-tank-400,brand-tank,坦克,400,passenger_car,approved,true,owned_reviewed_asset,坦克,400,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tank-400.webp,/assets/used-cars/owner-presentation-v2/vehicle-tank-400.webp,white,28,relative,webp,800
vehicle-tank-500,brand-tank,坦克,500,passenger_car,approved,true,owned_reviewed_asset,坦克,500,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tank-500.webp,/assets/used-cars/owner-presentation-v2/vehicle-tank-500.webp,white,28,relative,webp,800
vehicle-tank-700,brand-tank,坦克,700,passenger_car,approved,true,owned_reviewed_asset,坦克,700,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tank-700.webp,/assets/used-cars/owner-presentation-v2/vehicle-tank-700.webp,white,28,relative,webp,800
vehicle-ora-good-cat,brand-ora,欧拉,好猫,passenger_car,approved,true,owned_reviewed_asset,欧拉,好猫,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ora-good-cat.webp,/assets/used-cars/owner-presentation-v2/vehicle-ora-good-cat.webp,white,28,relative,webp,800
vehicle-ora-ballet-cat,brand-ora,欧拉,芭蕾猫,passenger_car,approved,true,owned_reviewed_asset,欧拉,芭蕾猫,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ora-ballet-cat.webp,/assets/used-cars/owner-presentation-v2/vehicle-ora-ballet-cat.webp,white,28,relative,webp,800
vehicle-ora-lightning-cat,brand-ora,欧拉,闪电猫,passenger_car,approved,true,owned_reviewed_asset,欧拉,闪电猫,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ora-lightning-cat.webp,/assets/used-cars/owner-presentation-v2/vehicle-ora-lightning-cat.webp,white,28,relative,webp,800
vehicle-ora-black-cat,brand-ora,欧拉,黑猫,passenger_car,approved,true,owned_reviewed_asset,欧拉,黑猫,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ora-black-cat.webp,/assets/used-cars/owner-presentation-v2/vehicle-ora-black-cat.webp,white,28,relative,webp,800
vehicle-ora-white-cat,brand-ora,欧拉,白猫,passenger_car,approved,true,owned_reviewed_asset,欧拉,白猫,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ora-white-cat.webp,/assets/used-cars/owner-presentation-v2/vehicle-ora-white-cat.webp,white,28,relative,webp,800
vehicle-ora-iq,brand-ora,欧拉,iQ,passenger_car,approved,true,owned_reviewed_asset,欧拉,iQ,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ora-iq.webp,/assets/used-cars/owner-presentation-v2/vehicle-ora-iq.webp,white,28,relative,webp,800
vehicle-great-wall-poer,brand-great-wall,长城,炮,passenger_car,approved,true,owned_reviewed_asset,长城,炮,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-poer.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-poer.webp,white,28,relative,webp,800
vehicle-great-wall-kingkong-poer,brand-great-wall,长城,金刚炮,passenger_car,approved,true,owned_reviewed_asset,长城,金刚炮,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-kingkong-poer.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-kingkong-poer.webp,white,28,relative,webp,800
vehicle-great-wall-shanhai-poer,brand-great-wall,长城,山海炮,passenger_car,approved,true,owned_reviewed_asset,长城,山海炮,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-shanhai-poer.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-shanhai-poer.webp,white,28,relative,webp,800
vehicle-great-wall-wingle5,brand-great-wall,长城,风骏5,passenger_car,approved,true,owned_reviewed_asset,长城,风骏5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-wingle5.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-wingle5.webp,white,28,relative,webp,800
vehicle-great-wall-wingle6,brand-great-wall,长城,风骏6,passenger_car,approved,true,owned_reviewed_asset,长城,风骏6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-wingle6.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-wingle6.webp,white,28,relative,webp,800
vehicle-great-wall-wingle7,brand-great-wall,长城,风骏7,passenger_car,approved,true,owned_reviewed_asset,长城,风骏7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-wingle7.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-wingle7.webp,white,28,relative,webp,800
vehicle-great-wall-voleex-c30,brand-great-wall,长城,腾翼C30,passenger_car,approved,true,owned_reviewed_asset,长城,腾翼C30,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-voleex-c30.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-voleex-c30.webp,white,28,relative,webp,800
vehicle-great-wall-voleex-c50,brand-great-wall,长城,腾翼C50,passenger_car,approved,true,owned_reviewed_asset,长城,腾翼C50,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-voleex-c50.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-voleex-c50.webp,white,28,relative,webp,800
vehicle-great-wall-florid,brand-great-wall,长城,炫丽,passenger_car,approved,true,owned_reviewed_asset,长城,炫丽,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-florid.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-florid.webp,white,28,relative,webp,800
vehicle-great-wall-coolbear,brand-great-wall,长城,酷熊,passenger_car,approved,true,owned_reviewed_asset,长城,酷熊,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-coolbear.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-coolbear.webp,white,28,relative,webp,800
vehicle-great-wall-peri,brand-great-wall,长城,精灵,passenger_car,approved,true,owned_reviewed_asset,长城,精灵,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-peri.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-peri.webp,white,28,relative,webp,800
vehicle-great-wall-v80,brand-great-wall,长城,嘉誉,passenger_car,approved,true,owned_reviewed_asset,长城,嘉誉,,passed,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-v80.webp,/assets/used-cars/owner-presentation-v2/vehicle-great-wall-v80.webp,white,28,relative,webp,800
vehicle-trumpchi-ga3,brand-trumpchi,广汽传祺,GA3,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GA3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga3.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga3.webp,white,28,relative,webp,800
vehicle-trumpchi-ga3s,brand-trumpchi,广汽传祺,GA3S视界,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GA3S视界,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga3s.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga3s.webp,white,28,relative,webp,800
vehicle-trumpchi-ga4,brand-trumpchi,广汽传祺,GA4,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GA4,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga4.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga4.webp,white,28,relative,webp,800
vehicle-trumpchi-ga5,brand-trumpchi,广汽传祺,GA5,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GA5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga5.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga5.webp,white,28,relative,webp,800
vehicle-trumpchi-ga6,brand-trumpchi,广汽传祺,GA6,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GA6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga6.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga6.webp,white,28,relative,webp,800
vehicle-trumpchi-ga8,brand-trumpchi,广汽传祺,GA8,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GA8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga8.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-ga8.webp,white,28,relative,webp,800
vehicle-trumpchi-gs3,brand-trumpchi,广汽传祺,GS3,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GS3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs3.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs3.webp,white,28,relative,webp,800
vehicle-trumpchi-gs4,brand-trumpchi,广汽传祺,GS4,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GS4,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs4.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs4.webp,white,28,relative,webp,800
vehicle-trumpchi-gs4-plus,brand-trumpchi,广汽传祺,GS4 PLUS,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GS4 PLUS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs4-plus.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs4-plus.webp,white,28,relative,webp,800
vehicle-trumpchi-gs5,brand-trumpchi,广汽传祺,GS5,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GS5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs5.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs5.webp,white,28,relative,webp,800
vehicle-trumpchi-gs7,brand-trumpchi,广汽传祺,GS7,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GS7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs7.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs7.webp,white,28,relative,webp,800
vehicle-trumpchi-gs8,brand-trumpchi,广汽传祺,GS8,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,GS8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs8.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-gs8.webp,white,28,relative,webp,800
vehicle-trumpchi-m6,brand-trumpchi,广汽传祺,M6,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,M6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-m6.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-m6.webp,white,28,relative,webp,800
vehicle-trumpchi-m8,brand-trumpchi,广汽传祺,M8,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,M8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-m8.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-m8.webp,white,28,relative,webp,800
vehicle-trumpchi-e8,brand-trumpchi,广汽传祺,E8,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,E8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-e8.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-e8.webp,white,28,relative,webp,800
vehicle-trumpchi-e9,brand-trumpchi,广汽传祺,E9,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,E9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-e9.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-e9.webp,white,28,relative,webp,800
vehicle-trumpchi-empow,brand-trumpchi,广汽传祺,影豹,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,影豹,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-empow.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-empow.webp,white,28,relative,webp,800
vehicle-trumpchi-emkoo,brand-trumpchi,广汽传祺,影酷,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,影酷,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-emkoo.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-emkoo.webp,white,28,relative,webp,800
vehicle-trumpchi-s7,brand-trumpchi,广汽传祺,S7,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,S7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-s7.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-s7.webp,white,28,relative,webp,800
vehicle-trumpchi-s9,brand-trumpchi,广汽传祺,S9,passenger_car,approved,true,owned_reviewed_asset,广汽传祺,S9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-s9.webp,/assets/used-cars/owner-presentation-v2/vehicle-trumpchi-s9.webp,white,28,relative,webp,800
vehicle-aion-s,brand-aion,广汽埃安,AION S,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-s.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-s.webp,white,28,relative,webp,800
vehicle-aion-s-plus,brand-aion,广汽埃安,AION S Plus,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION S Plus,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-s-plus.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-s-plus.webp,white,28,relative,webp,800
vehicle-aion-s-max,brand-aion,广汽埃安,AION S MAX,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION S MAX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-s-max.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-s-max.webp,white,28,relative,webp,800
vehicle-aion-y,brand-aion,广汽埃安,AION Y,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION Y,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-y.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-y.webp,white,28,relative,webp,800
vehicle-aion-y-plus,brand-aion,广汽埃安,AION Y Plus,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION Y Plus,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-y-plus.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-y-plus.webp,white,28,relative,webp,800
vehicle-aion-v,brand-aion,广汽埃安,AION V,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION V,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-v.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-v.webp,white,28,relative,webp,800
vehicle-aion-lx,brand-aion,广汽埃安,AION LX,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION LX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-lx.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-lx.webp,white,28,relative,webp,800
vehicle-aion-rt,brand-aion,广汽埃安,AION RT,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION RT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-rt.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-rt.webp,white,28,relative,webp,800
vehicle-aion-ut,brand-aion,广汽埃安,AION UT,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,AION UT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-ut.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-ut.webp,white,28,relative,webp,800
vehicle-aion-i60,brand-aion,广汽埃安,i60,passenger_car,approved,true,owned_reviewed_asset,广汽埃安,i60,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aion-i60.webp,/assets/used-cars/owner-presentation-v2/vehicle-aion-i60.webp,white,28,relative,webp,800
vehicle-hyptec-gt,brand-hyptec,昊铂,GT,passenger_car,approved,true,owned_reviewed_asset,昊铂,GT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-gt.webp,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-gt.webp,white,28,relative,webp,800
vehicle-hyptec-ht,brand-hyptec,昊铂,HT,passenger_car,approved,true,owned_reviewed_asset,昊铂,HT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-ht.webp,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-ht.webp,white,28,relative,webp,800
vehicle-hyptec-ssr,brand-hyptec,昊铂,SSR,passenger_car,approved,true,owned_reviewed_asset,昊铂,SSR,,passed,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-ssr.webp,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-ssr.webp,white,28,relative,webp,800
vehicle-hyptec-hl,brand-hyptec,昊铂,HL,passenger_car,approved,true,owned_reviewed_asset,昊铂,HL,,passed,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-hl.webp,/assets/used-cars/owner-presentation-v2/vehicle-hyptec-hl.webp,white,28,relative,webp,800
vehicle-roewe-i5,brand-roewe,荣威,i5,passenger_car,approved,true,owned_reviewed_asset,荣威,i5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-i5.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-i5.webp,white,28,relative,webp,800
vehicle-roewe-i6,brand-roewe,荣威,i6,passenger_car,approved,true,owned_reviewed_asset,荣威,i6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-i6.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-i6.webp,white,28,relative,webp,800
vehicle-roewe-i6max,brand-roewe,荣威,i6 MAX,passenger_car,approved,true,owned_reviewed_asset,荣威,i6 MAX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-i6max.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-i6max.webp,white,28,relative,webp,800
vehicle-roewe-ei5,brand-roewe,荣威,Ei5,passenger_car,approved,true,owned_reviewed_asset,荣威,Ei5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-ei5.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-ei5.webp,white,28,relative,webp,800
vehicle-roewe-ei6,brand-roewe,荣威,ei6,passenger_car,approved,true,owned_reviewed_asset,荣威,ei6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-ei6.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-ei6.webp,white,28,relative,webp,800
vehicle-roewe-350,brand-roewe,荣威,350,passenger_car,approved,true,owned_reviewed_asset,荣威,350,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-350.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-350.webp,white,28,relative,webp,800
vehicle-roewe-360,brand-roewe,荣威,360,passenger_car,approved,true,owned_reviewed_asset,荣威,360,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-360.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-360.webp,white,28,relative,webp,800
vehicle-roewe-550,brand-roewe,荣威,550,passenger_car,approved,true,owned_reviewed_asset,荣威,550,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-550.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-550.webp,white,28,relative,webp,800
vehicle-roewe-750,brand-roewe,荣威,750,passenger_car,approved,true,owned_reviewed_asset,荣威,750,,passed,/assets/used-cars/owner-presentation-v2/vehicle-roewe-750.webp,/assets/used-cars/owner-presentation-v2/vehicle-roewe-750.webp,white,28,relative,webp,800
